# ra            dec          z          
  170.5047302   4.9602494    0.0229849  
  171.0434113   5.0532818    0.0401373  
  171.3533936   4.9132915    0.0291944  
  172.4349823   5.8048797    0.039669   
  235.7514496   53.2141075   0.0666262  
  185.1523132   61.4650345   0.0696331  
  183.9200745   61.8898621   0.0202541  
  178.2323151   62.1990204   0.0388033  
  181.3921051   61.2708206   0.0492715  
  183.7748718   61.3094063   0.0421384  
  185.1884003   61.4143448   0.0508927  
  221.831955    -0.9574969   0.0344313  
  140.3036804   44.9530182   0.0274667  
  142.6796112   47.6448593   0.0424706  
  322.6359253   10.6061697   0.0650322  
  323.028656    11.1102705   0.0315837  
  323.5770569   11.2143402   0.0341885  
  324.4486694   11.4275408   0.0455823  
  326.4778137   11.6782951   0.0234909  
  322.7075806   11.912447    0.0391635  
  189.3898163   4.3676791    0.0178524  
  194.9720154   4.3063197    0.0533591  
  196.8661804   4.7628932    0.0468623  
  196.2340546   6.0686035    0.0470765  
  219.7853546   5.353405     0.0407386  
  12.2268963    -9.4192562   0.0373265  
  14.101161     -9.1507874   0.0376486  
  166.9546967   2.3566465    0.0308685  
  164.5556488   2.6477633    0.0349416  
  165.3383636   3.0405064    0.0396274  
  209.7415619   61.6807137   0.0299195  
  212.9305267   62.3606071   0.0451801  
  214.5056458   62.4293289   0.0361684  
  221.0335236   60.6713104   0.0211776  
  173.0999298   5.1263618    0.0730736  
  185.6766205   5.6363139    0.0769759  
  186.0456543   4.5489841    0.0482512  
  186.8874054   6.2333455    0.021347   
  185.6983795   5.6067424    0.0179978  
  132.584137    41.2894211   0.0427587  
  133.6696777   42.5263939   0.0304474  
  139.4239655   44.0382385   0.039981   
  142.76828     45.7647972   0.0267947  
  138.0604858   44.9548607   0.0087361  
  134.2177887   41.5232391   0.0406371  
  137.4912109   43.8511124   0.0259796  
  139.9956665   45.0709724   0.0413109  
  115.0754623   28.4643307   0.0222516  
  30.289732     0.7915814    0.0595918  
  148.3897247   50.2861786   0.0241175  
  141.1020355   48.1793671   0.02995    
  139.6522522   47.872448    0.0066656  
  135.7965546   45.0420685   0.0395287  
  141.5934296   48.1668816   0.030017   
  147.1778107   50.4920692   0.0563294  
  142.7781372   49.0797615   0.0339319  
